product_id,name,description,category,brand,price
91948,Samsung Galaxy Z Fold6 5G 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,43990000.0
101197,Tai nghe không dây chống ồn Baseus Bowie M2S Ultra,,Âm thanh,,2390000.0
88916,Đế giữ kiêm sạc không dây Baseus CW01 Air Vent Version 15W trên ô tô,,Phụ kiện,,700000
98130,Itel RS4 12GB 256GB NFC,,Điện thoại,Hãng khác,4590000.0
108848,Bộ HUD kính lái VIETMAP H1AS (không kèm van áp suất lốp),,Phụ kiện,,2490000.0
93850,iMac M4 2024 24 inch 8CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,,Laptop,Apple,34990000.0
35033, Xiaomi 11T,"Có thể bạn sẽ quan tâm: Quý IV 2022, Xiaomi cũng ra mắt phiên bản Xiaomi Mi 12T với rất nhiều tính năng cũng như áp dụng công nghệ hoàn toán mới!",Điện thoại,Xiaomi,10990000.0
99470,Tai nghe không dây SoundPeats Air 5 Lite,,Âm thanh,,1290000.0
49745,Xiaomi 13 8GB 256GB,Xiaomi 13 là sản phẩm mới được trang bị màn hình OLED kích thước 6.36 inch cùng tần số quét lên đến 120Hz. Bên trong Xiaomi 13 là con chip Snapdragon 8 Gen 2 mới nhất cùng bộ nhớ RAM 8GB vượt trội. Điện thoại cũng đáp ứng tốt khả năng nhiếp ảnh với camera Leica 50MP.,Điện thoại,Xiaomi,22990000.0
113700,Cáp Cuktech từ tính Type-C to C 6A 240W dài 1.5M CMC615,,Phụ kiện,,299000
102405,Tai nghe Bluetooth True Wireless Havit TW917 Pro - Chỉ có tại Cellphone S,,Âm thanh,,650000
70813,Sạc nhanh Ugreen Robot CD361 3 cổng USB-C và USB-A GaN 65W,,Phụ kiện,,900000
45352,Apple iPhone 7 Plus 128GB - Cũ đẹp,,Hàng cũ,Apple,9500000.0
50846,Apple iPad mini 6 WiFi 64GB - Cũ Xước Cấn,,Hàng cũ,Apple,13990000.0
76194,Samsung Galaxy Tab S9 FE Plus WIFI 8GB 128GB - Cũ Trầy Xước,,Hàng cũ,Samsung,13990000.0
93949,Samsung Galaxy Z Flip6 5G 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,28470000.0
106787,Pin dự phòng Xiaomi 1C1A 20000mAh 1C 22.5W tích hợp cáp Type-C,,Phụ kiện,,690000
73781,iPhone 15 Plus 256GB - Cũ Đẹp,,Hàng cũ,Apple,25990000.0
103703,Hub Baseus Ultrajoy Series 6 cổng Air (TYPE-C TO 1 HDMI 4K@60HZ + 2 USB 3.0 + 1 USB 2.0 + 1 TYPE-C 3.0 + 1 PD),,Phụ kiện,,790000
75240,Apple Watch Series 9 41mm (GPS) viền nhôm dây cao su - Cũ Xước Cấn,,Hàng cũ,,10490000.0
95111,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sạc 35W | Chính hãng Apple Việt Nam,,Laptop,Apple,42990000.0
14792,iPhone XR 64GB Cũ đẹp,,Hàng cũ,Apple,11990000.0
56038,iPhone 14 128GB | Chính hãng VN/A - Đã Kích Hoạt,,Hàng cũ,Apple,14990000.0
22727,iPhone 11 64GB - Cũ Trầy Xước,,Hàng cũ,Apple,9990000.0
38919,Combo Bàn phím + Chuột không dây Rapoo 8000M,,Phụ kiện,,499000
105369,Xiaomi POCO X7 Pro 5G 12GB 256GB - Đã Kích Hoạt,"Điện thoại POCO X7 Pro tích hợp vi xử lý Dimensity 8400-Ultra MediaTek tốc độ đến 3.25GHz, kèm theo RAM LPDDR5X, bộ nhớ chuẩn UFS 4.0 và pin 6000mAh. Hơn thế nữa, chiếc điện thoại này còn nổi bật với màn hình 6.67 inch công nghệ AMOLED CrystalRes. Ngoài ra, máy được thiết kế cải thiện với tính kháng nước và bụi chuẩn IP68.",Hàng cũ,Xiaomi,9990000.0
60170,Cáp Belkin Type-C to Lightning 30W vỏ nhựa 1M,,Phụ kiện,,425000
91338,Ốp lưng iPhone 16 Pro Max Apple With Magsafe Clear,,Phụ kiện,,1429000.0
61814,Chuột không dây Logitech G Pro X Superlight ,,Phụ kiện,,3190000.0
18071,Nokia 220 4G,,Điện thoại,Nokia,980000
103122,Máy tính bảng Huawei MatePad 11.5 inch 2025 8GB 256GB - Kèm bàn phím - Đã Kích Hoạt,,Hàng cũ,Huawei,9490000.0
22913,iPhone 11 Pro 256GB Cũ đẹp,,Hàng cũ,Apple,28000000.0
75266,Quạt cầm tay cap cấp Jisulife Pro FA53 18W,,Phụ kiện,,920000
55687,Xiaomi Redmi Note 12 Pro 5G,"Xiaomi Redmi Note 12 Pro sở hữu cấu hình vượt trội gồm chip MediaTek Dimensity 1080, hệ thống ba camera với cảm biến chính 50MP và mạng 5G. Ngoài ra, màn hình Note 12 Pro 5G có kích thước khá lớn khoảng 6.67 inch, tấm nền AMOLED, tần số quét 120Hz khiến chiếc điện thoại nổi bật trong tầm giá dưới 8 triệu.",Điện thoại,Xiaomi,9490000.0
100191,Samsung Galaxy Tab S10 FE Plus Wifi 8GB 128GB,"Samsung GalaxyTab S10 FE Plus Wifi với thiết kế để màn hình lớn 13.1 inch và con chip Exynos 1580 thế hệ mới, mang lại trải nghiệm sử dụng linh hoạt và hiệu quả. Hệ thống camera 13MP giúp chụp những bức ảnh sắc nét trong nhiều điều kiện. Ngoài ra, viên pin lớn cùng sạc nhanh chính là điểm cộng lớn của S10 FE Plus.",Máy tính bảng,Samsung,15700000.0
27463,iPhone 12 Pro 256GB | Chính hãng VN/A ,,Điện thoại,Apple,28990000.0
104792,Bàn phím cơ có dây AULA F75 trắng,,Phụ kiện,,790000
81822,iPad Pro M4 11 inch 5G 256GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,34490000.0
72600,Đồng hồ thông minh Huawei Watch GT4 dây thép - Đã Kích Hoạt,,Hàng cũ,,9490000.0
22899,iPhone 11 Pro 64GB cũ đẹp,,Hàng cũ,Apple,25000000.0
49399,iPhone 12 Pro Max 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,28990000.0
36272,iPad Pro 11 2021 M1 WiFi 128GB Cũ đẹp,,Hàng cũ,Apple,15090000.0
52236,Samsung Galaxy S22 Ultra (8GB - 128GB) - Cũ Xước Cấn,,Hàng cũ,Samsung,30990000.0
43577,iPhone 13 mini 128GB - Cũ Đẹp,,Hàng cũ,Apple,21990000.0
92357,iPhone 16 Pro 256GB | Chính hãng VN/A - Đã Kích Hoạt,,Hàng cũ,Apple,31990000.0
94445,Xiaomi 14T 12GB 512GB - Cũ Đẹp,,Hàng cũ,Xiaomi,13990000.0
84344,Loa kiểm âm Edifier MR5,Edifier MR5 được trang bị thiết kế với thân gỗ sang trọng cùng 2 loa với loa tweeter 1-inch và loa bass 4-inch. Loa mang lại âm thanh chất lượng với dải tần 60Hz-20KHz cho trải nghiệm giải trí sống động.,Âm thanh,,3990000.0
47247,Samsung Galaxy S22 Ultra (12GB - 256GB) - Cũ Đẹp,,Hàng cũ,Samsung,33990000.0
109682,Robot hút bụi Eufy Omni C20,,Nhà thông minh,,10990000.0
110089,Laptop Lenovo Legion 5 Pro 16ARX8 82WM00CJCD - Cũ Đẹp,,Hàng cũ,Lenovo,24990000.0
105489,Nubia Neo 3 GT 12GB 256GB - Đã Kích Hoạt,,Hàng cũ,Hãng khác,6990000.0
90473,Miếng dán camera Apple iPhone 16 Pro/16 Pro Max Mipow viền màu,,Phụ kiện,,400000
35765,iPhone 12 Pro Max 512GB - Cũ đẹp,,Hàng cũ,Apple,37990000.0
92312,Pin sạc dự phòng Anker Zolo 10000mah 30W 1A1C Tích Hợp Cáp Type-C A1688,,Phụ kiện,,810000
98616,Tai nghe Bluetooth Edifier W110T - Chỉ có tại CellphoneS,,Âm thanh,,490000
70614,Pin sạc dự phòng không dây Baseus Magnetic Mini Fast Charge Type-C Edition 10000mAh 30W,,Phụ kiện,,1450000.0
103646,Sim 5G Viettel 5G135N 6GB/Ngày (Free TV360 4K),,Sim 4G,,400000
94669,Tai nghe Bluetooth Apple AirPods 4 - Cũ Đẹp,,Hàng cũ,,3490000.0
94921,Bàn phím Apple Magic Keyboard 2024 (MXCL3),,Phụ kiện,,2290000.0
93069,Bàn phím Gaming MSI Force GK100 RGB Led,,Phụ kiện,,490000
76900,iPhone 15 Plus 128GB - Cũ Trầy Xước ,,Hàng cũ,Apple,22990000.0
25668,iPhone 11 Pro 256GB Cũ Trầy xước,,Hàng cũ,Apple,28000000.0
94572,Tai nghe Bluetooth Apple AirPods 4 - Đã kích hoạt,,Hàng cũ,,3490000.0
105041,Pin dự phòng StarGO Star X2 Lite 20000mAh 22.5W,,Phụ kiện,,430000
60514,iPhone 14 Pro Max 1TB - Cũ Đẹp,,Hàng cũ,Apple,29990000.0
38769,Tai nghe Bluetooth Apple AirPods Pro 2021 Magsafe | Chính hãng Apple Việt Nam,,Phụ kiện,,6990000.0
92507,Pin dự phòng Robot 40000mAh 22.5W RT40,,Phụ kiện,,799000
54777,iPhone 13 Pro 512GB - Cũ Trầy Xước,,Hàng cũ,Apple,28990000.0
57497,Samsung Galaxy S23 8GB 128GB ĐKH Online - Chỉ có tại CellphoneS,,Điện thoại,Samsung,22990000.0
105423,Bàn phím cơ không dây Aula F75 Đen Graffiti,,Phụ kiện,,1890000.0
56160,Đồng hồ thông minh Coros Pace 3 dây cao su,,Đồng hồ thông minh,,6180000.0
97782,Tai nghe Bluetooth True Wireless Anker Soundcore Liberty 5 (A3957),,Âm thanh,,2290000.0
101616,iPad Air 11 inch M3 5G 128GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,20990000.0
88383,Laptop Asus Zenbook 14 Oled UX3405MA-PP151W - Cũ Đẹp,,Hàng cũ,ASUS,28990000.0
45907,Apple iPad mini 6 WiFi 64GB - Cũ Đẹp,,Hàng cũ,Apple,13990000.0
77172,Máy Massage cổ vai gáy Philips PPM3522,,Nhà thông minh,,2490000.0
99461,Tai nghe không dây chụp tai Soundpeats Space Pro,,Âm thanh,,1590000.0
45936,iPhone 13 Pro 128GB - Cũ trầy xước,,Hàng cũ,Apple,23990000.0
103652,Sim 5G Viettel 6T5G150N 8GB/Ngày (Free TV360 4K) - 6 Tháng,,Sim 4G,,1390000.0
81837,iPad Pro M4 13 inch 5G 256GB I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,43490000.0
75354,Samsung Galaxy S23 FE 5G 8GB 256GB - Đã Kích Hoạt,,Hàng cũ,Samsung,14890000.0
89107,realme C65s 8GB 256GB,,Điện thoại,Realme,5290000.0
65140,Samsung Galaxy Tab S9 5G 12GB 256GB,,Máy tính bảng,Samsung,24540000.0
110230,Tủ lạnh Xiaomi Mijia Multidoor 510L 2025 (MRC51HMPA),,Tủ lạnh,,15990000.0
81804,Bàn phím iPad Pro 11 M4 Apple Magic Keyboard + Trackpad,,Phụ kiện,,8290000.0
109840,Pin dự phòng StarGO Star X1 Lite 10000mAh 10.5W,,Phụ kiện,,290000
92488,Củ sạc Anker Zolo 1C 30W A2698,,Phụ kiện,,360000
103685,Tai nghe Bluetooth thể thao Shokz OpenDots ONE,,Âm thanh,,4990000.0
103650,Sim 5G Viettel 5G150N 8GB/Ngày (Free TV360 4K),,Sim 4G,,420000
109160,Samsung Galaxy A17 8GB 128GB,,Điện thoại,Samsung,5190000.0
91656,Laptop ASUS Zenbook S 14 OLED UX5406SA-PV140WS,,Laptop,ASUS,44990000.0
55160,Samsung Galaxy S22 Ultra (12GB - 256GB) - Cũ Xước Cấn,,Hàng cũ,Samsung,33990000.0
96274,Samsung Galaxy S24 FE 5G 8GB 128GB - Cũ Đẹp,,Hàng cũ,Samsung,16690000.0
85646,Smart Tivi Samsung UHD 4K 43 inch 2024 (43DU7000),,Tivi,Samsung,9400000.0
94094,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,64990000.0
78919,Samsung Galaxy Z Fold5 5G 512GB - Cũ Xước Cấn,,Hàng cũ,Samsung,44990000.0
112587,iPhone Air 1TB | Chính hãng,"Apple iPhone Air 1TB được trang bị bộ nhớ 1TB lưu trữ thoải mái, màn hình 6.5 inch cùng công nghệ ProMotion với tần số làm mới 120Hz cho khả năng hiển thị và chuyển động mượt mà. Được thiết kế với bộ sưu tập màu sắc đa dạng cùng thiết kế khung titan bền bỉ cũng như nút tác vụ điều khiển tiện lợi. iPhone Air dung lượng 1TB trang bị chip A19 Pro mang lại hiệu năng mạnh mẽ, nhanh hơn 40% so với iPhone 14 Pro.",Điện thoại,Apple,44990000.0
109795,Bộ máy sấy và tạo kiểu Dreame Pocket Uni model AHD54,,Nhà thông minh,,6390000.0
35196,iPhone 12 256GB - Cũ Đẹp,,Hàng cũ,Apple,23990000.0
58139,Tai nghe nhét tai JBL C200 SIU ,,Âm thanh,,290000
97391,Itel RS4 8GB 128GB NFC,,Điện thoại,Hãng khác,3990000.0
110952,Samsung Galaxy Tab S11 5G 12GB 128GB,,Máy tính bảng,,23990000.0
110519,OPPO A5i 6GB 128GB,,OPPO,,4490000.0
83831,Smart Tivi Coocaa HD 32 inch 32S3U+,,Tivi,Hãng khác,5590000.0
81140,Loa JBL PartyBox Stage 320,,Âm thanh,,15610000.0
103485,Samsung Galaxy A56 5G 8GB 128GB - Đã Kích Hoạt,,Hàng cũ,Samsung,9990000.0
74987,Máy chiếu Mini Eroc Magic Pro HD,,Nhà thông minh,,2990000.0
82915,Nokia 3210 4G ,,Điện thoại,Nokia,1490000.0
44519,Gimbal DJI OM 6,,Phụ kiện,,3690000.0
113105,Nubia Pad Pro 16GB 512GB,,Máy tính bảng,Nubia,17990000.0
100667,Tai nghe Bluetooth Powerbeats Pro 2,,Phụ kiện,,6490000.0
107970,Màn hình thông minh LG Stand By Me 2 27 inch 2025 (27LX6TDGA),,Tivi,LG,29900000.0
39148,iPhone 12 Pro 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,26990000.0
99905,iPhone 16 Pro Max 256GB - Cũ Trầy Xước,,Hàng cũ,Apple,34990000.0
25151,iPhone SE 2020 64GB Cũ đẹp,,Hàng cũ,Apple,10990000.0
104353,Samsung Galaxy A56 5G 8GB 128GB - Cũ Đẹp,,Hàng cũ,Samsung,9990000.0
100454,Sạc Anker Zolo 3C1A 140W kèm cáp USB-C B2697,,Phụ kiện,,1700000.0
87528,Chuột không dây Hyperwork Silentium Mini,,Phụ kiện,,350000
18565,iPhone XS Max 256GB Cũ trầy xước ,,Hàng cũ,Apple,6790000.0
98445,Tivi Xiaomi A Pro HD 32 inch QLED 2026,,Tivi,Xiaomi,4490000.0
65706,Samsung Galaxy S23 8GB 128GB - Cũ Đẹp,,Hàng cũ,Samsung,22990000.0
46083,iPad 10.2 2021 WiFi 64GB - Cũ Xước Cấn,,Hàng cũ,Apple,8990000.0
65136,Nokia 105 4G Pro,,Điện thoại,Nokia,690000
72751,Samsung Galaxy S24 8GB 512GB,"Năm 2025, thế hệ kế nhiệm của Galaxy S24 là Galaxy S25 sẽ chính thức được ra mắt vào ngày 23/1/2025. Vậy cụ thể dòng sản phẩm Samsung S25 sẽ được thay đổi những gì, thiết kế và giá bán bao nhiêu? Cập nhật ngay để không bỏ lỡ những ưu đãi hấp dẫn khi mua S25 giá rẻ tại CellphoneS.",Điện thoại,Samsung,26490000.0
112265,Samsung Galaxy Tab S11 Ultra 5G 16GB 1TB,,Máy tính bảng,Samsung,40990000.0
110407,Bàn phím cơ không dây Aula S100 Pro xanh dương trắng tím,,Phụ kiện,,990000
79600,Tai nghe chụp tai Sony WH-ULT900N ,,Âm thanh,,4490000.0
80184,Chuột không dây Rapoo M310 Silent,,Phụ kiện,,349000
49522,Laptop Gaming MSI Bravo 15 B5DD 276VN - Cũ trầy xước,,Hàng cũ,MSI,22490000.0
109706,Robot hút bụi Eufy X10 Pro Omni,,Nhà thông minh,,15990000.0
15437,iPhone XS 64GB Cũ trầy xước,,Hàng cũ,Apple,22000000.0
108707,Meizu Lucky 08 5G 12GB 256GB - Đã Kích Hoạt,,Hàng cũ,Hãng khác,6490000.0
97420,Pin dự phòng StarGO Star X2 20000mAh 22.5W,,Phụ kiện,,890000
98448,Tivi Xiaomi A Pro 4K 65 inch QLED 2026,,Tivi,Xiaomi,14990000.0
45188,iPhone 7 32GB Cũ đẹp,,Hàng cũ,Apple,2190000.0
96374,TECNO CAMON 40 8GB 256GB,,Điện thoại,Hãng khác,6380000.0
62338,iPhone 14 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,14990000.0
63298,Apple Macbook Pro 13 M2 2022 8GB 256GB - Cũ Xước Cấn,,Hàng cũ,Apple,35990000.0
83415,Tivi Xiaomi A Pro 4K 55 inch QLED 2025,,Tivi,Xiaomi,11490000.0
103314,Máy chiếu mini Beecube X2 Max Gen 5 Full HD,,Nhà thông minh,,5490000.0
108837,OPPO A5i 4GB 64GB,,OPPO,OPPO,3290000.0
59442,Samsung Galaxy A73 5G 8GB 256GB - Cũ Xước Cấn,,Hàng cũ,Samsung,12990000.0
103212,Sim 4G Viettel 12SD125T 10GB/Ngày (3GB toàn quốc + 7GB 1 số tỉnh) - Free 12 tháng,,Sim 4G,,2090000.0
84402,iPad Pro M4 13 inch Wifi 2TB Nano I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,68990000.0
72804,Samsung Galaxy S23 Ultra 8GB 256GB - Cũ Xước Cấn,,Hàng cũ,Samsung,31990000.0
96012,iMac M4 2024 24 inch 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,49990000.0
73787,Macbook Pro 14 M1 Pro 8 CPU - 14 GPU 16GB 512GB 2021 - Cũ Trầy Xước,,Hàng cũ,Apple,71990000.0
95045,Chuột Apple Magic Mouse 3 2024 (MXK63),,Phụ kiện,,2290000.0
39772,iPhone 13 Pro 256GB - Cũ Đẹp,,Hàng cũ,Apple,26990000.0
92466,Tai nghe thể thao Bose Ultra Open Earbuds,,Âm thanh,,7890000.0
77042,Samsung Galaxy Tab A9 WIFI 4GB 64GB - Cũ Trầy Xước,,Hàng cũ,Samsung,3920000.0
87474,Samsung Galaxy M55 (12GB 256GB) - Cũ Đẹp,,Hàng cũ,Samsung,10990000.0
48460,iPhone 13 Pro 256GB - Cũ Trầy Xước,,Hàng cũ,Apple,26990000.0
104515,Bàn phím + bao da iPad Air 11 (M2/M3) Esr Rebound Magnetic 360,,Phụ kiện,,3090000.0
63507,Samsung Galaxy S23 Ultra - Cũ Xước Cấn,,Hàng cũ,Samsung,31990000.0
107689,Infinix Note 50 8GB 256GB,,Điện thoại,Hãng khác,5890000.0
101535,Máy chiếu hiệu Wanbo X5 Pro,,Nhà thông minh,,8990000.0
52296,Samsung Galaxy S22 (8GB - 128GB) - Cũ Trầy Xước,,Hàng cũ,Samsung,21990000.0
85752,Smart Tivi Samsung QLED 4K 65 inch 2024 (65Q60D),,Tivi,Samsung,21900000.0
103123,Combo bàn phím + chuột không dây KM3322W Đen,,Phụ kiện,,590000
105418,Pin dự phòng Baseus Enerfill Bipow 2 Pro màn hình số 20.000mAh 22.5W kèm cáp,,Phụ kiện,,790000
24945,iPhone 11 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,6890000.0
103184,Máy tính bảng Teclast M50 Plus 4G 6GB 128GB,,Máy tính bảng,Hãng khác,2990000.0
76447,iPhone 15 Plus 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,22990000.0
69094,Ốp lưng iPhone 15 Silicone hỗ trợ sạc Magsafe,,Phụ kiện,,1590000.0
101598,Loa Bluetooth JBL Partybox Encore 2 (Kèm 2 micro),,Âm thanh,,11280000.0
86450,Nubia V60 Design 6GB 256GB,,Điện thoại,Hãng khác,3290000.0
88343,Samsung Galaxy Tab S10 Ultra 5G 12GB 256GB,"Samsung Galaxy Tab S10 Ultra 5G sở hữu màn hình 14.6 inch cùng thiết kế trendy hợp xu hướng với khung viền nhôm sang trọng. Máy được trang bị chip MediaTek Dimensity 9300+ mạnh mẽ với RAM 12GB cùng bộ nhớ 256GB thỏa sức lưu trữ. Tablet hỗ trợ bút S-Pen cũng như có thể kết nối với bàn phím hỗ trợ tối ưu cho công việc. Ngoài ra với viên pin 11.200mAh, bạn có thể tự tin sử dụng máy cả ngày, nạp pin siêu tốc với công suất 45W không lo gián đoạn công việc, giải trí.",Máy tính bảng,Samsung,33380000.0
63415,Samsung Galaxy S23 Ultra 12GB 512GB - Cũ Đẹp,,Hàng cũ,Samsung,36990000.0
103985,iPhone 16 Pro Max 256GB - Cũ Xước Cấn,,Hàng cũ,Apple,34990000.0
66048,Tai nghe Bluetooth True Wireless Edifier X2S,,Âm thanh,,483000
34191,iPhone 12 mini 128GB - Cũ Đẹp,,Hàng cũ,Apple,7790000.0
101869,Apple Mac Studio M3 Ultra 2025 28CPU 60GPU 96GB 1TB | Chính hãng Apple Việt Nam,,Laptop,Apple,115990000.0
94443,iPhone 16 256GB - Cũ Đẹp,,Hàng cũ,Apple,25990000.0
111905,Sim 5G VNSKY 12T5G89 5GB/Ngày - Free 12 tháng,,Sim 4G,,1099000.0
107939,Cáp Anker Zolo Nylon USB-C to USB-C 240W dài 1.8m,,Phụ kiện,,160000
93016,Chuột Bluetooth Logitech M196,,Phụ kiện,,349000
63263,Router WiFi 6 Gigabit băng tần kép TP-Link Archer AX12,,Phụ kiện,,1099000.0
99997,Loa Bluetooth Marshall Kilburn III,"Loa Marshall Kilburn 3 có thiết kế mang đậm phong cách cổ điển cùng lớp vỏ bọc giả da sang trọng, lưới tản nhiệt kim loại đặc trưng. Loa còn trang bị hệ thống âm thanh đa hướng và thời lượng pin lên đến 50 giờ. Công nghệ Bluetooth 5.3 giúp kết nối nhanh chóng, ổn định và cho phép ghép nối đồng thời với nhiều thiết bị.",Âm thanh,,10490000.0
39125,iPhone 12 Pro Max 256GB - Cũ Xước Cấn,,Hàng cũ,Apple,31990000.0
71351,iPhone 15 Pro 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,28990000.0
87517,Chuột không dây Rapoo M306,,Phụ kiện,,299000
77882,iPhone 15 Pro 256GB - Cũ Trầy Xước,,Hàng cũ,Apple,31990000.0
93224,Bao da Apple iPad 11 A16 10.9/gen 10 WIWU classic III,,Phụ kiện,,250000
106779,Thẻ nhớ MicroSD HIKSEMI Neo Home 92mbs Chuyên Camera 64GB,,Phụ kiện,,200000
101867,Apple Mac Studio M4 Max 2025 14CPU 32GPU 36GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,57990000.0
113265,Ốp lưng iPhone 17 Apple Silicone With Magsafe,,Phụ kiện,,1400000.0
83833,Smart Tivi Coocaa FHD 43 inch 43S3U+,,Tivi,Hãng khác,7990000.0
96549,Samsung Galaxy A06 4GB 128GB - Cũ Trầy Xước,,Hàng cũ,Samsung,3430000.0
112870,Ốp lưng iPhone 17 Pro Max Pitaka Ultra Slim,,Phụ kiện,,2000000.0
81841,iPad Pro M4 13 inch 5G 2TB I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,71990000.0
26544,Thẻ nhớ SanDisk Class 10 64GB 100MB/s,,Phụ kiện,,239000
81691,Samsung Galaxy S24 Ultra 12GB 512GB - Cũ Đẹp,,Hàng cũ,Samsung,37490000.0
33223,iPhone 12 64GB - Cũ Đẹp,,Hàng cũ,Apple,8090000.0
104016,Nubia Neo 3 4G 8GB 128GB - Đã Kích Hoạt,,Hàng cũ,Hãng khác,4490000.0
45324,iPhone X 64GB Cũ trầy xước,,Hàng cũ,Apple,4190000.0
111114,Pin sạc dự phòng Belkin Boost Charge 10000mAh PD 20W,,Phụ kiện,,790000
82889,TECNO CAMON 30 12GB 256GB,,Điện thoại,Hãng khác,6870000.0
93807,Robot hút bụi lau sàn chuyên dụng Mova E30 Ultra,,Nhà thông minh,,13990000.0
102503,Robot hút bụi lau nhà Roborock QR 798,,Nhà thông minh,,11990000.0
100608,OPPO Find X8 16GB 512GB - Cũ Đẹp,,Hàng cũ,OPPO,22990000.0
109385,Surface Pro 12 inch Snapdragon X Plus 16GB 256GB - Cũ Đẹp,,Hàng cũ,Hãng khác,19290000.0
92906,iPhone 16 Pro 128GB | Chính hãng VN/A - Đã Kích Hoạt,"Ngoài ra, người dùng có thể cân nhắc iPhone 17 Pro nếu muốn nâng cấp khả năng quay chụp. Thiết bị được cải tiến thuật toán xử lý hình ảnh, nâng hiệu suất trong điều kiện thiếu sáng và hỗ trợ tốt hơn cho quay video chuyên nghiệp. Đây là lựa chọn phù hợp với người dùng yêu cầu chất lượng hình ảnh cao và trải nghiệm camera tối ưu hơn,",Hàng cũ,Apple,28990000.0
93401,iPhone 16 Plus 128GB | Chính hãng - Đã Kích Hoạt,,Hàng cũ,Apple,25990000.0
